id,Sector,Precio,Habitaciones,Baños,Estrato,Área construida,Área privada,Valor administración,Parqueaderos,Precio m²
472,3,590000000,3,3,3,209,209,450000,2.0,2822966
473,3,980000000,3,5,5,159,143,950000,2.0,6853146
474,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
475,3,245000000,1,2,2,68,68,0,0.0,3602941
476,3,649000000,3,3,3,118,118,410000,2.0,5500000
477,2,970000000,4,5,5,220,220,796000,2.0,4409090
478,3,200000000,2,2,2,60,60,203000,0.0,3333333
479,3,360000000,3,3,3,75,77,0,1.0,4675324
480,2,667000000,3,4,4,143,144,570000,2.0,4631944
481,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
482,1,164000000,2,2,2,56,56,0,0.0,2928571
483,3,900000000,3,4,4,191,191,0,1.0,4712041
484,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
485,3,1300000000,4,5,5,180,300,800000,4.0,4333333
486,3,185000000,2,2,2,59,59,170000,1.0,3135593
487,2,860000000,3,4,4,246,246,100000000,4.0,3495934
488,3,280000000,3,2,2,70,70,228000,1.0,4000000
489,2,600000000,3,2,2,140,140,1117000,2.0,4285714
490,3,335000000,3,2,2,88,88,270000,1.0,3806818
491,1,570000000,3,2,2,103,103,488000,2.0,5533980
492,1,470000000,3,3,3,110,110,390000,1.0,4272727
493,2,1600000000,3,4,4,240,240,850000,2.0,6666666
494,0,290000000,3,2,2,69,68,350000,1.0,4264705
495,2,300000000,3,2,2,220,159,0,1.0,1886792
496,1,840000000,3,5,5,120,120,958000,2.0,7000000
497,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
498,3,388000000,3,3,3,94,94,380000,1.0,4127659
499,1,259000000,1,1,1,37,33,191000,0.0,7848484
500,1,270000000,4,3,3,85,85,10000,1.0,3176470
501,3,1950000000,3,4,4,310,310,900000,3.0,6290322
502,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
503,3,5900000000,5,5,5,840,840,0,4.0,7023809
504,2,680000000,3,4,4,194,194,800000,2.0,3505154
505,3,1200000000,5,5,5,750,750,0,3.0,1600000
506,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
507,3,2490000000,4,5,5,374,374,0,4.0,6657754
508,1,500000000,5,3,3,127,127,0,1.0,3937007
509,3,695000000,5,3,3,268,268,0,2.0,2593283
510,2,1900000000,5,5,5,600,600,0,4.0,3166666
511,3,2800000000,4,3,3,3610,3610,0,0.0,775623
512,3,700000000,3,4,4,248,248,700000,3.0,2822580
513,3,1650000000,4,5,5,325,937,0,3.0,1760939
514,3,300000000,3,3,3,209,209,0,1.0,1435406
515,3,1200000000,5,4,4,200,500,0,2.0,2400000
516,3,1200000000,5,5,5,700,700,0,4.0,1714285
517,3,625000000,5,5,5,201,201,0,3.0,3109452
518,3,598000000,3,3,3,160,160,418500,2.0,3737500
519,3,495000000,4,3,3,95,95,350000,1.0,5210526
520,3,1200000000,5,5,5,830,830,750000,4.0,1445783
521,3,380000000,3,3,3,100,100,383000,2.0,3800000
522,3,590000000,3,3,3,209,209,450000,2.0,2822966
523,3,980000000,3,5,5,159,143,950000,2.0,6853146
524,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
525,3,245000000,1,2,2,68,68,0,0.0,3602941
526,3,649000000,3,3,3,118,118,410000,2.0,5500000
527,2,970000000,4,5,5,220,220,796000,2.0,4409090
528,3,200000000,2,2,2,60,60,203000,0.0,3333333
529,3,360000000,3,3,3,75,77,0,1.0,4675324
530,2,667000000,3,4,4,143,144,570000,2.0,4631944
531,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
532,1,164000000,2,2,2,56,56,0,0.0,2928571
533,3,900000000,3,4,4,191,191,0,1.0,4712041
534,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
535,3,1300000000,4,5,5,180,300,800000,4.0,4333333
536,3,185000000,2,2,2,59,59,170000,1.0,3135593
537,2,860000000,3,4,4,246,246,100000000,4.0,3495934
538,3,280000000,3,2,2,70,70,228000,1.0,4000000
539,2,600000000,3,2,2,140,140,1117000,2.0,4285714
540,3,335000000,3,2,2,88,88,270000,1.0,3806818
541,1,570000000,3,2,2,103,103,488000,2.0,5533980
542,1,470000000,3,3,3,110,110,390000,1.0,4272727
543,2,1600000000,3,4,4,240,240,850000,2.0,6666666
544,0,290000000,3,2,2,69,68,350000,1.0,4264705
545,2,300000000,3,2,2,220,159,0,1.0,1886792
546,1,840000000,3,5,5,120,120,958000,2.0,7000000
547,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
548,3,388000000,3,3,3,94,94,380000,1.0,4127659
549,1,259000000,1,1,1,37,33,191000,0.0,7848484
550,1,270000000,4,3,3,85,85,10000,1.0,3176470
551,3,1950000000,3,4,4,310,310,900000,3.0,6290322
552,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
553,3,5900000000,5,5,5,840,840,0,4.0,7023809
554,2,680000000,3,4,4,194,194,800000,2.0,3505154
555,3,1200000000,5,5,5,750,750,0,3.0,1600000
556,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
557,3,2490000000,4,5,5,374,374,0,4.0,6657754
558,1,500000000,5,3,3,127,127,0,1.0,3937007
559,3,695000000,5,3,3,268,268,0,2.0,2593283
560,2,1900000000,5,5,5,600,600,0,4.0,3166666
561,3,2800000000,4,3,3,3610,3610,0,0.0,775623
562,3,700000000,3,4,4,248,248,700000,3.0,2822580
563,3,1650000000,4,5,5,325,937,0,3.0,1760939
564,3,300000000,3,3,3,209,209,0,1.0,1435406
565,3,1200000000,5,4,4,200,500,0,2.0,2400000
566,3,1200000000,5,5,5,700,700,0,4.0,1714285
567,3,625000000,5,5,5,201,201,0,3.0,3109452
568,3,598000000,3,3,3,160,160,418500,2.0,3737500
569,3,495000000,4,3,3,95,95,350000,1.0,5210526
570,3,1200000000,5,5,5,830,830,750000,4.0,1445783
571,3,380000000,3,3,3,100,100,383000,2.0,3800000
572,3,590000000,3,3,3,209,209,450000,2.0,2822966
573,3,980000000,3,5,5,159,143,950000,2.0,6853146
574,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
575,3,245000000,1,2,2,68,68,0,0.0,3602941
576,3,649000000,3,3,3,118,118,410000,2.0,5500000
577,2,970000000,4,5,5,220,220,796000,2.0,4409090
578,3,200000000,2,2,2,60,60,203000,0.0,3333333
579,3,360000000,3,3,3,75,77,0,1.0,4675324
580,2,667000000,3,4,4,143,144,570000,2.0,4631944
581,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
582,1,164000000,2,2,2,56,56,0,0.0,2928571
583,3,900000000,3,4,4,191,191,0,1.0,4712041
584,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
585,3,1300000000,4,5,5,180,300,800000,4.0,4333333
586,3,185000000,2,2,2,59,59,170000,1.0,3135593
587,2,860000000,3,4,4,246,246,100000000,4.0,3495934
588,3,280000000,3,2,2,70,70,228000,1.0,4000000
589,2,600000000,3,2,2,140,140,1117000,2.0,4285714
590,3,335000000,3,2,2,88,88,270000,1.0,3806818
591,1,570000000,3,2,2,103,103,488000,2.0,5533980
592,1,470000000,3,3,3,110,110,390000,1.0,4272727
593,2,1600000000,3,4,4,240,240,850000,2.0,6666666
594,0,290000000,3,2,2,69,68,350000,1.0,4264705
595,2,300000000,3,2,2,220,159,0,1.0,1886792
596,1,840000000,3,5,5,120,120,958000,2.0,7000000
597,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
598,3,388000000,3,3,3,94,94,380000,1.0,4127659
599,1,259000000,1,1,1,37,33,191000,0.0,7848484
600,1,270000000,4,3,3,85,85,10000,1.0,3176470
601,3,1950000000,3,4,4,310,310,900000,3.0,6290322
602,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
603,3,5900000000,5,5,5,840,840,0,4.0,7023809
604,2,680000000,3,4,4,194,194,800000,2.0,3505154
605,3,1200000000,5,5,5,750,750,0,3.0,1600000
606,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
607,3,2490000000,4,5,5,374,374,0,4.0,6657754
608,1,500000000,5,3,3,127,127,0,1.0,3937007
609,3,695000000,5,3,3,268,268,0,2.0,2593283
610,2,1900000000,5,5,5,600,600,0,4.0,3166666
611,3,2800000000,4,3,3,3610,3610,0,0.0,775623
612,3,700000000,3,4,4,248,248,700000,3.0,2822580
613,3,1650000000,4,5,5,325,937,0,3.0,1760939
614,3,300000000,3,3,3,209,209,0,1.0,1435406
615,3,1200000000,5,4,4,200,500,0,2.0,2400000
616,3,1200000000,5,5,5,700,700,0,4.0,1714285
617,3,625000000,5,5,5,201,201,0,3.0,3109452
618,3,598000000,3,3,3,160,160,418500,2.0,3737500
619,3,495000000,4,3,3,95,95,350000,1.0,5210526
620,3,1200000000,5,5,5,830,830,750000,4.0,1445783
621,3,380000000,3,3,3,100,100,383000,2.0,3800000
622,3,590000000,3,3,3,209,209,450000,2.0,2822966
623,3,980000000,3,5,5,159,143,950000,2.0,6853146
624,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
625,3,245000000,1,2,2,68,68,0,0.0,3602941
626,3,649000000,3,3,3,118,118,410000,2.0,5500000
627,2,970000000,4,5,5,220,220,796000,2.0,4409090
628,3,200000000,2,2,2,60,60,203000,0.0,3333333
629,3,360000000,3,3,3,75,77,0,1.0,4675324
630,2,667000000,3,4,4,143,144,570000,2.0,4631944
631,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
632,1,164000000,2,2,2,56,56,0,0.0,2928571
633,3,900000000,3,4,4,191,191,0,1.0,4712041
634,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
635,3,1300000000,4,5,5,180,300,800000,4.0,4333333
636,3,185000000,2,2,2,59,59,170000,1.0,3135593
637,2,860000000,3,4,4,246,246,100000000,4.0,3495934
638,3,280000000,3,2,2,70,70,228000,1.0,4000000
639,2,600000000,3,2,2,140,140,1117000,2.0,4285714
640,3,335000000,3,2,2,88,88,270000,1.0,3806818
641,1,570000000,3,2,2,103,103,488000,2.0,5533980
642,1,470000000,3,3,3,110,110,390000,1.0,4272727
643,2,1600000000,3,4,4,240,240,850000,2.0,6666666
644,0,290000000,3,2,2,69,68,350000,1.0,4264705
645,2,300000000,3,2,2,220,159,0,1.0,1886792
646,1,840000000,3,5,5,120,120,958000,2.0,7000000
647,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
648,3,388000000,3,3,3,94,94,380000,1.0,4127659
649,1,259000000,1,1,1,37,33,191000,0.0,7848484
650,1,270000000,4,3,3,85,85,10000,1.0,3176470
651,3,1950000000,3,4,4,310,310,900000,3.0,6290322
652,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
653,3,5900000000,5,5,5,840,840,0,4.0,7023809
654,2,680000000,3,4,4,194,194,800000,2.0,3505154
655,3,1200000000,5,5,5,750,750,0,3.0,1600000
656,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
657,3,2490000000,4,5,5,374,374,0,4.0,6657754
658,1,500000000,5,3,3,127,127,0,1.0,3937007
659,3,695000000,5,3,3,268,268,0,2.0,2593283
660,2,1900000000,5,5,5,600,600,0,4.0,3166666
661,3,2800000000,4,3,3,3610,3610,0,0.0,775623
662,3,700000000,3,4,4,248,248,700000,3.0,2822580
663,3,1650000000,4,5,5,325,937,0,3.0,1760939
664,3,300000000,3,3,3,209,209,0,1.0,1435406
665,3,1200000000,5,4,4,200,500,0,2.0,2400000
666,3,1200000000,5,5,5,700,700,0,4.0,1714285
667,3,625000000,5,5,5,201,201,0,3.0,3109452
668,3,598000000,3,3,3,160,160,418500,2.0,3737500
669,3,495000000,4,3,3,95,95,350000,1.0,5210526
670,3,1200000000,5,5,5,830,830,750000,4.0,1445783
671,3,380000000,3,3,3,100,100,383000,2.0,3800000
672,3,590000000,3,3,3,209,209,450000,2.0,2822966
673,3,980000000,3,5,5,159,143,950000,2.0,6853146
674,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
675,3,245000000,1,2,2,68,68,0,0.0,3602941
676,3,649000000,3,3,3,118,118,410000,2.0,5500000
677,2,970000000,4,5,5,220,220,796000,2.0,4409090
678,3,200000000,2,2,2,60,60,203000,0.0,3333333
679,3,360000000,3,3,3,75,77,0,1.0,4675324
680,2,667000000,3,4,4,143,144,570000,2.0,4631944
681,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
682,1,164000000,2,2,2,56,56,0,0.0,2928571
683,3,900000000,3,4,4,191,191,0,1.0,4712041
684,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
685,3,1300000000,4,5,5,180,300,800000,4.0,4333333
686,3,185000000,2,2,2,59,59,170000,1.0,3135593
687,2,860000000,3,4,4,246,246,100000000,4.0,3495934
688,3,280000000,3,2,2,70,70,228000,1.0,4000000
689,2,600000000,3,2,2,140,140,1117000,2.0,4285714
690,3,335000000,3,2,2,88,88,270000,1.0,3806818
691,1,570000000,3,2,2,103,103,488000,2.0,5533980
692,1,470000000,3,3,3,110,110,390000,1.0,4272727
693,2,1600000000,3,4,4,240,240,850000,2.0,6666666
694,0,290000000,3,2,2,69,68,350000,1.0,4264705
695,2,300000000,3,2,2,220,159,0,1.0,1886792
696,1,840000000,3,5,5,120,120,958000,2.0,7000000
697,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
698,3,388000000,3,3,3,94,94,380000,1.0,4127659
699,1,259000000,1,1,1,37,33,191000,0.0,7848484
700,1,270000000,4,3,3,85,85,10000,1.0,3176470
701,3,1950000000,3,4,4,310,310,900000,3.0,6290322
702,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
703,3,5900000000,5,5,5,840,840,0,4.0,7023809
704,2,680000000,3,4,4,194,194,800000,2.0,3505154
705,3,1200000000,5,5,5,750,750,0,3.0,1600000
706,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
707,3,2490000000,4,5,5,374,374,0,4.0,6657754
708,1,500000000,5,3,3,127,127,0,1.0,3937007
709,3,695000000,5,3,3,268,268,0,2.0,2593283
710,2,1900000000,5,5,5,600,600,0,4.0,3166666
711,3,2800000000,4,3,3,3610,3610,0,0.0,775623
712,3,700000000,3,4,4,248,248,700000,3.0,2822580
713,3,1650000000,4,5,5,325,937,0,3.0,1760939
714,3,300000000,3,3,3,209,209,0,1.0,1435406
715,3,1200000000,5,4,4,200,500,0,2.0,2400000
716,3,1200000000,5,5,5,700,700,0,4.0,1714285
717,3,625000000,5,5,5,201,201,0,3.0,3109452
718,3,598000000,3,3,3,160,160,418500,2.0,3737500
719,3,495000000,4,3,3,95,95,350000,1.0,5210526
720,3,1200000000,5,5,5,830,830,750000,4.0,1445783
721,3,380000000,3,3,3,100,100,383000,2.0,3800000
722,3,590000000,3,3,3,209,209,450000,2.0,2822966
723,3,980000000,3,5,5,159,143,950000,2.0,6853146
724,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
725,3,245000000,1,2,2,68,68,0,0.0,3602941
726,3,649000000,3,3,3,118,118,410000,2.0,5500000
727,2,970000000,4,5,5,220,220,796000,2.0,4409090
728,3,200000000,2,2,2,60,60,203000,0.0,3333333
729,3,360000000,3,3,3,75,77,0,1.0,4675324
730,2,667000000,3,4,4,143,144,570000,2.0,4631944
731,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
732,1,164000000,2,2,2,56,56,0,0.0,2928571
733,3,900000000,3,4,4,191,191,0,1.0,4712041
734,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
735,3,1300000000,4,5,5,180,300,800000,4.0,4333333
736,3,185000000,2,2,2,59,59,170000,1.0,3135593
737,2,860000000,3,4,4,246,246,100000000,4.0,3495934
738,3,280000000,3,2,2,70,70,228000,1.0,4000000
739,2,600000000,3,2,2,140,140,1117000,2.0,4285714
740,3,335000000,3,2,2,88,88,270000,1.0,3806818
741,1,570000000,3,2,2,103,103,488000,2.0,5533980
742,1,470000000,3,3,3,110,110,390000,1.0,4272727
743,2,1600000000,3,4,4,240,240,850000,2.0,6666666
744,0,290000000,3,2,2,69,68,350000,1.0,4264705
745,2,300000000,3,2,2,220,159,0,1.0,1886792
746,1,840000000,3,5,5,120,120,958000,2.0,7000000
747,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
748,3,388000000,3,3,3,94,94,380000,1.0,4127659
749,1,259000000,1,1,1,37,33,191000,0.0,7848484
750,1,270000000,4,3,3,85,85,10000,1.0,3176470
751,3,1950000000,3,4,4,310,310,900000,3.0,6290322
752,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
753,3,5900000000,5,5,5,840,840,0,4.0,7023809
754,2,680000000,3,4,4,194,194,800000,2.0,3505154
755,3,1200000000,5,5,5,750,750,0,3.0,1600000
756,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
757,3,2490000000,4,5,5,374,374,0,4.0,6657754
758,1,500000000,5,3,3,127,127,0,1.0,3937007
759,3,695000000,5,3,3,268,268,0,2.0,2593283
760,2,1900000000,5,5,5,600,600,0,4.0,3166666
761,3,2800000000,4,3,3,3610,3610,0,0.0,775623
762,3,700000000,3,4,4,248,248,700000,3.0,2822580
763,3,1650000000,4,5,5,325,937,0,3.0,1760939
764,3,300000000,3,3,3,209,209,0,1.0,1435406
765,3,1200000000,5,4,4,200,500,0,2.0,2400000
766,3,1200000000,5,5,5,700,700,0,4.0,1714285
767,3,625000000,5,5,5,201,201,0,3.0,3109452
768,3,598000000,3,3,3,160,160,418500,2.0,3737500
769,3,495000000,4,3,3,95,95,350000,1.0,5210526
770,3,1200000000,5,5,5,830,830,750000,4.0,1445783
771,3,380000000,3,3,3,100,100,383000,2.0,3800000
772,3,590000000,3,3,3,209,209,450000,2.0,2822966
773,3,980000000,3,5,5,159,143,950000,2.0,6853146
774,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
775,3,245000000,1,2,2,68,68,0,0.0,3602941
776,3,649000000,3,3,3,118,118,410000,2.0,5500000
777,2,970000000,4,5,5,220,220,796000,2.0,4409090
778,3,200000000,2,2,2,60,60,203000,0.0,3333333
779,3,360000000,3,3,3,75,77,0,1.0,4675324
780,2,667000000,3,4,4,143,144,570000,2.0,4631944
781,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
782,1,164000000,2,2,2,56,56,0,0.0,2928571
783,3,900000000,3,4,4,191,191,0,1.0,4712041
784,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
785,3,1300000000,4,5,5,180,300,800000,4.0,4333333
786,3,185000000,2,2,2,59,59,170000,1.0,3135593
787,2,860000000,3,4,4,246,246,100000000,4.0,3495934
788,3,280000000,3,2,2,70,70,228000,1.0,4000000
789,2,600000000,3,2,2,140,140,1117000,2.0,4285714
790,3,335000000,3,2,2,88,88,270000,1.0,3806818
791,1,570000000,3,2,2,103,103,488000,2.0,5533980
792,1,470000000,3,3,3,110,110,390000,1.0,4272727
793,2,1600000000,3,4,4,240,240,850000,2.0,6666666
794,0,290000000,3,2,2,69,68,350000,1.0,4264705
795,2,300000000,3,2,2,220,159,0,1.0,1886792
796,1,840000000,3,5,5,120,120,958000,2.0,7000000
797,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
798,3,388000000,3,3,3,94,94,380000,1.0,4127659
799,1,259000000,1,1,1,37,33,191000,0.0,7848484
800,1,270000000,4,3,3,85,85,10000,1.0,3176470
801,3,1950000000,3,4,4,310,310,900000,3.0,6290322
802,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
803,3,5900000000,5,5,5,840,840,0,4.0,7023809
804,2,680000000,3,4,4,194,194,800000,2.0,3505154
805,3,1200000000,5,5,5,750,750,0,3.0,1600000
806,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
807,3,2490000000,4,5,5,374,374,0,4.0,6657754
808,1,500000000,5,3,3,127,127,0,1.0,3937007
809,3,695000000,5,3,3,268,268,0,2.0,2593283
810,2,1900000000,5,5,5,600,600,0,4.0,3166666
811,3,2800000000,4,3,3,3610,3610,0,0.0,775623
812,3,700000000,3,4,4,248,248,700000,3.0,2822580
813,3,1650000000,4,5,5,325,937,0,3.0,1760939
814,3,300000000,3,3,3,209,209,0,1.0,1435406
815,3,1200000000,5,4,4,200,500,0,2.0,2400000
816,3,1200000000,5,5,5,700,700,0,4.0,1714285
817,3,625000000,5,5,5,201,201,0,3.0,3109452
818,3,598000000,3,3,3,160,160,418500,2.0,3737500
819,3,495000000,4,3,3,95,95,350000,1.0,5210526
820,3,1200000000,5,5,5,830,830,750000,4.0,1445783
821,3,380000000,3,3,3,100,100,383000,2.0,3800000
822,3,590000000,3,3,3,209,209,450000,2.0,2822966
823,3,980000000,3,5,5,159,143,950000,2.0,6853146
824,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
825,3,245000000,1,2,2,68,68,0,0.0,3602941
826,3,649000000,3,3,3,118,118,410000,2.0,5500000
827,2,970000000,4,5,5,220,220,796000,2.0,4409090
828,3,200000000,2,2,2,60,60,203000,0.0,3333333
829,3,360000000,3,3,3,75,77,0,1.0,4675324
830,2,667000000,3,4,4,143,144,570000,2.0,4631944
831,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
832,1,164000000,2,2,2,56,56,0,0.0,2928571
833,3,900000000,3,4,4,191,191,0,1.0,4712041
834,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
835,3,1300000000,4,5,5,180,300,800000,4.0,4333333
836,3,185000000,2,2,2,59,59,170000,1.0,3135593
837,2,860000000,3,4,4,246,246,100000000,4.0,3495934
838,3,280000000,3,2,2,70,70,228000,1.0,4000000
839,2,600000000,3,2,2,140,140,1117000,2.0,4285714
840,3,335000000,3,2,2,88,88,270000,1.0,3806818
841,1,570000000,3,2,2,103,103,488000,2.0,5533980
842,1,470000000,3,3,3,110,110,390000,1.0,4272727
843,2,1600000000,3,4,4,240,240,850000,2.0,6666666
844,0,290000000,3,2,2,69,68,350000,1.0,4264705
845,2,300000000,3,2,2,220,159,0,1.0,1886792
846,1,840000000,3,5,5,120,120,958000,2.0,7000000
847,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
848,3,388000000,3,3,3,94,94,380000,1.0,4127659
849,1,259000000,1,1,1,37,33,191000,0.0,7848484
850,1,270000000,4,3,3,85,85,10000,1.0,3176470
851,3,1950000000,3,4,4,310,310,900000,3.0,6290322
852,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
853,3,5900000000,5,5,5,840,840,0,4.0,7023809
854,2,680000000,3,4,4,194,194,800000,2.0,3505154
855,3,1200000000,5,5,5,750,750,0,3.0,1600000
856,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
857,3,2490000000,4,5,5,374,374,0,4.0,6657754
858,1,500000000,5,3,3,127,127,0,1.0,3937007
859,3,695000000,5,3,3,268,268,0,2.0,2593283
860,2,1900000000,5,5,5,600,600,0,4.0,3166666
861,3,2800000000,4,3,3,3610,3610,0,0.0,775623
862,3,700000000,3,4,4,248,248,700000,3.0,2822580
863,3,1650000000,4,5,5,325,937,0,3.0,1760939
864,3,300000000,3,3,3,209,209,0,1.0,1435406
865,3,1200000000,5,4,4,200,500,0,2.0,2400000
866,3,1200000000,5,5,5,700,700,0,4.0,1714285
867,3,625000000,5,5,5,201,201,0,3.0,3109452
868,3,598000000,3,3,3,160,160,418500,2.0,3737500
869,3,495000000,4,3,3,95,95,350000,1.0,5210526
870,3,1200000000,5,5,5,830,830,750000,4.0,1445783
871,3,380000000,3,3,3,100,100,383000,2.0,3800000
872,3,590000000,3,3,3,209,209,450000,2.0,2822966
873,3,980000000,3,5,5,159,143,950000,2.0,6853146
874,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
875,3,245000000,1,2,2,68,68,0,0.0,3602941
876,3,649000000,3,3,3,118,118,410000,2.0,5500000
877,2,970000000,4,5,5,220,220,796000,2.0,4409090
878,3,200000000,2,2,2,60,60,203000,0.0,3333333
879,3,360000000,3,3,3,75,77,0,1.0,4675324
880,2,667000000,3,4,4,143,144,570000,2.0,4631944
881,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
882,1,164000000,2,2,2,56,56,0,0.0,2928571
883,3,900000000,3,4,4,191,191,0,1.0,4712041
884,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
885,3,1300000000,4,5,5,180,300,800000,4.0,4333333
886,3,185000000,2,2,2,59,59,170000,1.0,3135593
887,2,860000000,3,4,4,246,246,100000000,4.0,3495934
888,3,280000000,3,2,2,70,70,228000,1.0,4000000
889,2,600000000,3,2,2,140,140,1117000,2.0,4285714
890,3,335000000,3,2,2,88,88,270000,1.0,3806818
891,1,570000000,3,2,2,103,103,488000,2.0,5533980
892,1,470000000,3,3,3,110,110,390000,1.0,4272727
893,2,1600000000,3,4,4,240,240,850000,2.0,6666666
894,0,290000000,3,2,2,69,68,350000,1.0,4264705
895,2,300000000,3,2,2,220,159,0,1.0,1886792
896,1,840000000,3,5,5,120,120,958000,2.0,7000000
897,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
898,3,388000000,3,3,3,94,94,380000,1.0,4127659
899,1,259000000,1,1,1,37,33,191000,0.0,7848484
900,1,270000000,4,3,3,85,85,10000,1.0,3176470
901,3,1950000000,3,4,4,310,310,900000,3.0,6290322
902,3,1350000000,3,4,4,380,380,1500000,2.0,3552631
903,3,5900000000,5,5,5,840,840,0,4.0,7023809
904,2,680000000,3,4,4,194,194,800000,2.0,3505154
905,3,1200000000,5,5,5,750,750,0,3.0,1600000
906,3,1480000000,3,5,5,214,214,1029000,4.0,6915887
907,3,2490000000,4,5,5,374,374,0,4.0,6657754
908,1,500000000,5,3,3,127,127,0,1.0,3937007
909,3,695000000,5,3,3,268,268,0,2.0,2593283
910,2,1900000000,5,5,5,600,600,0,4.0,3166666
911,3,2800000000,4,3,3,3610,3610,0,0.0,775623
912,3,700000000,3,4,4,248,248,700000,3.0,2822580
913,3,1650000000,4,5,5,325,937,0,3.0,1760939
914,3,300000000,3,3,3,209,209,0,1.0,1435406
915,3,1200000000,5,4,4,200,500,0,2.0,2400000
916,3,1200000000,5,5,5,700,700,0,4.0,1714285
917,3,625000000,5,5,5,201,201,0,3.0,3109452
918,3,598000000,3,3,3,160,160,418500,2.0,3737500
919,3,495000000,4,3,3,95,95,350000,1.0,5210526
920,3,1200000000,5,5,5,830,830,750000,4.0,1445783
921,3,380000000,3,3,3,100,100,383000,2.0,3800000
922,3,590000000,3,3,3,209,209,450000,2.0,2822966
923,3,980000000,3,5,5,159,143,950000,2.0,6853146
924,2,1500000000,4,5,5,296,296,1385000,4.0,5067567
925,3,245000000,1,2,2,68,68,0,0.0,3602941
926,3,649000000,3,3,3,118,118,410000,2.0,5500000
927,2,970000000,4,5,5,220,220,796000,2.0,4409090
928,3,200000000,2,2,2,60,60,203000,0.0,3333333
929,3,360000000,3,3,3,75,77,0,1.0,4675324
930,2,667000000,3,4,4,143,144,570000,2.0,4631944
931,2,1500000000,4,5,5,454,454,1500000,4.0,3303964
932,1,164000000,2,2,2,56,56,0,0.0,2928571
933,3,900000000,3,4,4,191,191,0,1.0,4712041
934,2,1800000000,4,4,4,433,433,1153000,4.0,4157043
935,3,1300000000,4,5,5,180,300,800000,4.0,4333333
936,3,185000000,2,2,2,59,59,170000,1.0,3135593
937,2,860000000,3,4,4,246,246,100000000,4.0,3495934
938,3,280000000,3,2,2,70,70,228000,1.0,4000000
939,2,600000000,3,2,2,140,140,1117000,2.0,4285714
940,3,335000000,3,2,2,88,88,270000,1.0,3806818
941,1,570000000,3,2,2,103,103,488000,2.0,5533980
942,1,470000000,3,3,3,110,110,390000,1.0,4272727
943,2,1600000000,3,4,4,240,240,850000,2.0,6666666
944,0,290000000,3,2,2,69,68,350000,1.0,4264705
945,2,300000000,3,2,2,220,159,0,1.0,1886792
946,1,840000000,3,5,5,120,120,958000,2.0,7000000
947,2,1650000000,3,3,3,267,267,1050000,2.0,6179775
948,3,388000000,3,3,3,94,94,380000,1.0,4127659
